store_name,date,big_promotion,small_promotion,propose_promotion,sales_promotion,anniversary_promotion,first_day_anniversary_promotion,first_segment_anniversary,middle_segment_anniversary,last_segment_anniversary
左營新光,11/06/2023,,,,,True,,,,True
左營新光,11/09/2023,,,,,True,True,True,,
左營新光,11/10/2023,,,,,True,,True,,
左營新光,11/11/2023,,,,,True,,True,,
左營新光,11/12/2023,,,,,True,,True,,
左營新光,11/13/2023,,,,,True,,True,,
左營新光,11/14/2023,,,,,True,,True,,
左營新光,11/15/2023,,,,,True,,True,,
左營新光,11/16/2023,,,,,True,,True,,
左營新光,11/17/2023,,,,,True,,True,,
左營新光,11/18/2023,,,,,True,,,True,
左營新光,11/19/2023,,,,,True,,,True,
左營新光,11/20/2023,,,,,True,,,True,
左營新光,11/21/2023,,,,,True,,,True,
左營新光,11/22/2023,,,,,True,,,True,
左營新光,11/23/2023,,,,,True,,,True,
左營新光,11/24/2023,,,,,True,,,True,
左營新光,11/25/2023,,,,,True,,,True,
左營新光,11/26/2023,,,,,True,,,,True
左營新光,11/27/2023,,,,,True,,,,True
左營新光,11/28/2023,,,,,True,,,,True
左營新光,11/29/2023,,,,,True,,,,True
左營新光,11/30/2023,,,,,True,,,,True
左營新光,12/01/2023,,,,,True,,,,True
左營新光,12/02/2023,,,,,True,,,,True
左營新光,12/03/2023,,,,,True,,,,True
廣三SOGO,07/14/2022,,True,,,,,,,
廣三SOGO,07/15/2022,,True,,,,,,,
廣三SOGO,07/16/2022,,True,,,,,,,
廣三SOGO,07/17/2022,,True,,,,,,,
廣三SOGO,07/18/2022,,True,,,,,,,
廣三SOGO,07/19/2022,,True,,,,,,,
廣三SOGO,07/20/2022,,True,,,,,,,
廣三SOGO,07/21/2022,,True,,,,,,,
廣三SOGO,07/22/2022,,True,,,,,,,
廣三SOGO,07/23/2022,,True,,,,,,,
廣三SOGO,07/24/2022,,True,,,,,,,
廣三SOGO,07/25/2022,,True,,,,,,,
廣三SOGO,07/26/2022,,True,,,,,,,
廣三SOGO,07/27/2022,,True,,,,,,,
廣三SOGO,07/28/2022,,True,,,,,,,
廣三SOGO,07/29/2022,,True,,,,,,,
廣三SOGO,07/30/2022,,True,,,,,,,
廣三SOGO,07/31/2022,,True,,,,,,,
廣三SOGO,08/01/2022,,True,,,,,,,
廣三SOGO,08/02/2022,,True,,,,,,,
廣三SOGO,08/03/2022,,True,,,,,,,
廣三SOGO,08/04/2022,,True,,,,,,,
廣三SOGO,08/05/2022,,True,,,,,,,
廣三SOGO,08/06/2022,,True,,,,,,,
廣三SOGO,08/07/2022,,True,,,,,,,
廣三SOGO,08/08/2022,,True,,,,,,,
廣三SOGO,08/11/2022,,True,,,,,,,
廣三SOGO,08/12/2022,,True,,,,,,,
廣三SOGO,08/13/2022,,True,,,,,,,
廣三SOGO,08/14/2022,,True,,,,,,,
廣三SOGO,08/15/2022,,True,,,,,,,
廣三SOGO,08/16/2022,,True,,,,,,,
廣三SOGO,08/17/2022,,True,,,,,,,
廣三SOGO,08/18/2022,,True,,,,,,,
廣三SOGO,08/19/2022,,True,,,,,,,
廣三SOGO,08/20/2022,,True,,,,,,,
廣三SOGO,08/21/2022,,True,,,,,,,
廣三SOGO,08/22/2022,,True,,,,,,,
廣三SOGO,08/23/2022,,True,,,,,,,
廣三SOGO,08/24/2022,,True,,,,,,,
廣三SOGO,08/25/2022,,True,,,,,,,
廣三SOGO,08/26/2022,,True,,,,,,,
廣三SOGO,08/27/2022,,True,,,,,,,
廣三SOGO,08/28/2022,,True,,,,,,,
廣三SOGO,09/08/2022,,,,,True,True,True,,
廣三SOGO,09/09/2022,,,,,True,,True,,
廣三SOGO,09/10/2022,,,,,True,,True,,
廣三SOGO,09/11/2022,,,,,True,,True,,
廣三SOGO,09/12/2022,,,,,True,,True,,
廣三SOGO,09/13/2022,,,,,True,,True,,
廣三SOGO,09/14/2022,,,,,True,,True,,
廣三SOGO,09/15/2022,,,,,True,,True,,
廣三SOGO,09/16/2022,,,,,True,,True,,
廣三SOGO,09/17/2022,,,,,True,,True,,
廣三SOGO,09/18/2022,,,,,True,,True,,
廣三SOGO,09/19/2022,,,,,True,,True,,
廣三SOGO,09/20/2022,,,,,True,,,True,
廣三SOGO,09/21/2022,,,,,True,,,True,
廣三SOGO,09/22/2022,,,,,True,,,True,
廣三SOGO,09/23/2022,,,,,True,,,True,
廣三SOGO,09/24/2022,,,,,True,,,True,
廣三SOGO,09/25/2022,,,,,True,,,True,
廣三SOGO,09/26/2022,,,,,True,,,True,
廣三SOGO,09/27/2022,,,,,True,,,True,
廣三SOGO,09/28/2022,,,,,True,,,True,
廣三SOGO,09/29/2022,,,,,True,,,True,
廣三SOGO,09/30/2022,,,,,True,,,True,
廣三SOGO,10/01/2022,,,,,True,,,,True
廣三SOGO,10/02/2022,,,,,True,,,,True
廣三SOGO,10/03/2022,,,,,True,,,,True
廣三SOGO,10/04/2022,,,,,True,,,,True
廣三SOGO,10/05/2022,,,,,True,,,,True
廣三SOGO,10/06/2022,,,,,True,,,,True
廣三SOGO,10/07/2022,,,,,True,,,,True
廣三SOGO,10/08/2022,,,,,True,,,,True
廣三SOGO,10/09/2022,,,,,True,,,,True
廣三SOGO,10/10/2022,,,,,True,,,,True
廣三SOGO,11/05/2022,,True,,,,,,,
廣三SOGO,11/06/2022,,True,,,,,,,
廣三SOGO,11/07/2022,,True,,,,,,,
廣三SOGO,11/08/2022,,True,,,,,,,
廣三SOGO,11/09/2022,,True,,,,,,,
廣三SOGO,11/10/2022,,True,,,,,,,
廣三SOGO,11/11/2022,,True,,,,,,,
廣三SOGO,11/12/2022,,True,,,,,,,
廣三SOGO,11/13/2022,,True,,,,,,,
廣三SOGO,11/14/2022,,True,,,,,,,
廣三SOGO,11/15/2022,,True,,,,,,,
廣三SOGO,11/16/2022,,True,,,,,,,
廣三SOGO,11/17/2022,,True,,,,,,,
廣三SOGO,11/18/2022,,True,,,,,,,
廣三SOGO,11/19/2022,,True,,,,,,,
廣三SOGO,11/20/2022,,True,,,,,,,
廣三SOGO,11/24/2022,,True,,,,,,,
廣三SOGO,11/25/2022,,True,,,,,,,
廣三SOGO,11/26/2022,,True,,,,,,,
廣三SOGO,11/27/2022,,True,,,,,,,
廣三SOGO,11/28/2022,,True,,,,,,,
廣三SOGO,11/29/2022,,True,,,,,,,
廣三SOGO,11/30/2022,,True,,,,,,,
廣三SOGO,12/01/2022,,True,,,,,,,
廣三SOGO,12/02/2022,,True,,,,,,,
廣三SOGO,12/03/2022,,True,,,,,,,
廣三SOGO,12/04/2022,,True,,,,,,,
廣三SOGO,12/09/2022,,True,,,,,,,
廣三SOGO,12/10/2022,,True,,,,,,,
廣三SOGO,12/11/2022,,True,,,,,,,
廣三SOGO,12/12/2022,,True,,,,,,,
廣三SOGO,12/13/2022,,True,,,,,,,
廣三SOGO,12/14/2022,,True,,,,,,,
廣三SOGO,12/15/2022,,True,,,,,,,
廣三SOGO,12/16/2022,,True,,,,,,,
廣三SOGO,12/17/2022,,True,,,,,,,
廣三SOGO,12/18/2022,,True,,,,,,,
廣三SOGO,12/19/2022,,True,,,,,,,
廣三SOGO,12/20/2022,,True,,,,,,,
廣三SOGO,12/21/2022,,True,,,,,,,
廣三SOGO,12/22/2022,,True,,,,,,,
廣三SOGO,12/23/2022,,True,,,,,,,
廣三SOGO,12/24/2022,,True,,,,,,,
廣三SOGO,12/25/2022,,True,,,,,,,
廣三SOGO,01/12/2023,True,,,,,,,,
廣三SOGO,01/13/2023,True,,,,,,,,
廣三SOGO,01/14/2023,True,,,,,,,,
廣三SOGO,01/15/2023,True,,,,,,,,
廣三SOGO,01/16/2023,True,,,,,,,,
廣三SOGO,01/17/2023,True,,,,,,,,
廣三SOGO,01/18/2023,True,,,,,,,,
廣三SOGO,01/19/2023,True,,,,,,,,
廣三SOGO,01/20/2023,True,,,,,,,,
廣三SOGO,01/21/2023,True,,,,,,,,
廣三SOGO,01/22/2023,True,,,,,,,,
廣三SOGO,01/23/2023,True,,,,,,,,
廣三SOGO,01/24/2023,True,,,,,,,,
廣三SOGO,01/25/2023,True,,,,,,,,
廣三SOGO,01/26/2023,True,,,,,,,,
廣三SOGO,01/27/2023,True,,,,,,,,
廣三SOGO,01/28/2023,True,,,,,,,,
廣三SOGO,01/29/2023,True,,,,,,,,
廣三SOGO,01/30/2023,True,,,,,,,,
廣三SOGO,01/31/2023,True,,,,,,,,
廣三SOGO,02/01/2023,True,,,,,,,,
廣三SOGO,02/02/2023,True,,,,,,,,
廣三SOGO,02/03/2023,True,,,,,,,,
廣三SOGO,02/04/2023,True,,,,,,,,
廣三SOGO,02/05/2023,True,,,,,,,,
廣三SOGO,03/15/2023,True,,,,,,,,
廣三SOGO,03/16/2023,True,,,,,,,,
廣三SOGO,03/17/2023,True,,,,,,,,
廣三SOGO,03/18/2023,True,,,,,,,,
廣三SOGO,03/19/2023,True,,,,,,,,
廣三SOGO,03/20/2023,True,,,,,,,,
廣三SOGO,03/21/2023,True,,,,,,,,
廣三SOGO,03/22/2023,True,,,,,,,,
廣三SOGO,03/23/2023,True,,,,,,,,
廣三SOGO,03/24/2023,True,,,,,,,,
廣三SOGO,03/25/2023,True,,,,,,,,
廣三SOGO,03/26/2023,True,,,,,,,,
廣三SOGO,03/27/2023,True,,,,,,,,
廣三SOGO,03/28/2023,True,,,,,,,,
廣三SOGO,03/29/2023,True,,,,,,,,
廣三SOGO,03/30/2023,True,,,,,,,,
廣三SOGO,03/31/2023,True,,,,,,,,
廣三SOGO,04/01/2023,True,,,,,,,,
廣三SOGO,04/02/2023,True,,,,,,,,
廣三SOGO,04/03/2023,True,,,,,,,,
廣三SOGO,04/04/2023,True,,,,,,,,
廣三SOGO,04/05/2023,True,,,,,,,,
廣三SOGO,04/06/2023,True,,,,,,,,
廣三SOGO,04/07/2023,True,,,,,,,,
廣三SOGO,04/08/2023,True,,,,,,,,
廣三SOGO,04/09/2023,True,,,,,,,,
廣三SOGO,04/20/2023,True,,,True,,,,,
廣三SOGO,04/21/2023,True,,,True,,,,,
廣三SOGO,04/22/2023,True,,,True,,,,,
廣三SOGO,04/23/2023,True,,,True,,,,,
廣三SOGO,04/24/2023,True,,,True,,,,,
廣三SOGO,04/25/2023,True,,,True,,,,,
廣三SOGO,04/26/2023,True,,,True,,,,,
廣三SOGO,04/27/2023,True,,,True,,,,,
廣三SOGO,04/28/2023,True,,,True,,,,,
廣三SOGO,04/29/2023,True,,,True,,,,,
廣三SOGO,04/30/2023,True,,,True,,,,,
廣三SOGO,05/01/2023,True,,,True,,,,,
廣三SOGO,05/02/2023,True,,,True,,,,,
廣三SOGO,05/03/2023,True,,,True,,,,,
廣三SOGO,05/04/2023,True,,,True,,,,,
廣三SOGO,05/05/2023,True,,,True,,,,,
廣三SOGO,05/06/2023,True,,,True,,,,,
廣三SOGO,05/07/2023,True,,,True,,,,,
廣三SOGO,05/08/2023,True,,,True,,,,,
廣三SOGO,05/09/2023,True,,,True,,,,,
廣三SOGO,05/10/2023,True,,,True,,,,,
廣三SOGO,05/11/2023,True,,,True,,,,,
廣三SOGO,05/12/2023,True,,,True,,,,,
廣三SOGO,05/13/2023,True,,,True,,,,,
廣三SOGO,05/14/2023,True,,,True,,,,,
廣三SOGO,05/15/2023,,,,True,,,,,
廣三SOGO,05/16/2023,,,,True,,,,,
廣三SOGO,06/22/2023,,True,,,,,,,
廣三SOGO,06/23/2023,,True,,,,,,,
廣三SOGO,06/24/2023,,True,,,,,,,
廣三SOGO,06/25/2023,,True,,,,,,,
廣三SOGO,06/26/2023,,True,,,,,,,
廣三SOGO,06/27/2023,,True,,,,,,,
廣三SOGO,06/28/2023,,True,,,,,,,
廣三SOGO,06/29/2023,,True,,,,,,,
廣三SOGO,06/30/2023,,True,,,,,,,
廣三SOGO,07/01/2023,,True,,,,,,,
廣三SOGO,07/02/2023,,True,,,,,,,
廣三SOGO,07/03/2023,,True,,,,,,,
廣三SOGO,07/04/2023,,True,,,,,,,
廣三SOGO,07/05/2023,,True,,,,,,,
廣三SOGO,07/06/2023,,True,,,,,,,
廣三SOGO,07/07/2023,,True,,,,,,,
廣三SOGO,07/08/2023,,True,,,,,,,
廣三SOGO,07/09/2023,,True,,,,,,,
廣三SOGO,07/10/2023,,True,,,,,,,
廣三SOGO,07/11/2023,,True,,,,,,,
廣三SOGO,07/12/2023,,True,,,,,,,
廣三SOGO,07/20/2023,,True,,,,,,,
廣三SOGO,07/21/2023,,True,,,,,,,
廣三SOGO,07/22/2023,,True,,,,,,,
廣三SOGO,07/23/2023,,True,,,,,,,
廣三SOGO,07/24/2023,,True,,,,,,,
廣三SOGO,07/25/2023,,True,,,,,,,
廣三SOGO,07/26/2023,,True,,,,,,,
廣三SOGO,07/27/2023,,True,,,,,,,
廣三SOGO,07/28/2023,,True,,,,,,,
廣三SOGO,07/29/2023,,True,,,,,,,
廣三SOGO,07/30/2023,,True,,,,,,,
廣三SOGO,07/31/2023,,True,,,,,,,
廣三SOGO,08/01/2023,,True,,,,,,,
廣三SOGO,08/02/2023,,True,,,,,,,
廣三SOGO,08/03/2023,,True,,,,,,,
廣三SOGO,08/04/2023,,True,,,,,,,
廣三SOGO,08/05/2023,,True,,,,,,,
廣三SOGO,08/06/2023,,True,,,,,,,
廣三SOGO,08/07/2023,,True,,,,,,,
廣三SOGO,08/08/2023,,True,,,,,,,
廣三SOGO,08/10/2023,,True,,,,,,,
廣三SOGO,08/11/2023,,True,,,,,,,
廣三SOGO,08/12/2023,,True,,,,,,,
廣三SOGO,08/13/2023,,True,,,,,,,
廣三SOGO,08/14/2023,,True,,,,,,,
廣三SOGO,08/15/2023,,True,,,,,,,
廣三SOGO,08/16/2023,,True,,,,,,,
廣三SOGO,08/17/2023,,True,,,,,,,
廣三SOGO,08/18/2023,,True,,,,,,,
廣三SOGO,08/19/2023,,True,,,,,,,
廣三SOGO,08/20/2023,,True,,,,,,,
廣三SOGO,08/21/2023,,True,,,,,,,
廣三SOGO,08/22/2023,,True,,,,,,,
廣三SOGO,08/23/2023,,True,,,,,,,
廣三SOGO,08/24/2023,,True,,,,,,,
廣三SOGO,08/25/2023,,True,,,,,,,
廣三SOGO,08/26/2023,,True,,,,,,,
廣三SOGO,08/27/2023,,True,,,,,,,
廣三SOGO,09/13/2023,,,,,True,True,True,,
廣三SOGO,09/14/2023,,,,,True,,True,,
廣三SOGO,09/15/2023,,,,,True,,True,,
廣三SOGO,09/16/2023,,,,,True,,True,,
廣三SOGO,09/17/2023,,,,,True,,True,,
廣三SOGO,09/18/2023,,,,,True,,True,,
廣三SOGO,09/19/2023,,,,,True,,True,,
廣三SOGO,09/20/2023,,,,,True,,True,,
廣三SOGO,09/21/2023,,,,,True,,True,,
廣三SOGO,09/22/2023,,,,,True,,True,,
廣三SOGO,09/23/2023,,,,,True,,,True,
廣三SOGO,09/24/2023,,,,,True,,,True,
廣三SOGO,09/25/2023,,,,,True,,,True,
廣三SOGO,09/26/2023,,,,,True,,,True,
廣三SOGO,09/27/2023,,,,,True,,,True,
廣三SOGO,09/28/2023,,,,,True,,,True,
廣三SOGO,09/29/2023,,,,,True,,,True,
廣三SOGO,09/30/2023,,,,,True,,,True,
廣三SOGO,10/01/2023,,,,,True,,,True,
廣三SOGO,10/02/2023,,,,,True,,,,True
廣三SOGO,10/03/2023,,,,,True,,,,True
廣三SOGO,10/04/2023,,,,,True,,,,True
廣三SOGO,10/05/2023,,,,,True,,,,True
廣三SOGO,10/06/2023,,,,,True,,,,True
廣三SOGO,10/07/2023,,,,,True,,,,True
廣三SOGO,10/08/2023,,,,,True,,,,True
廣三SOGO,10/09/2023,,,,,True,,,,True
廣三SOGO,10/10/2023,,,,,True,,,,True
廣三SOGO,10/20/2023,,True,,,,,,,
廣三SOGO,10/21/2023,,True,,,,,,,
廣三SOGO,10/22/2023,,True,,,,,,,
廣三SOGO,10/23/2023,,True,,,,,,,
廣三SOGO,10/24/2023,,True,,,,,,,
廣三SOGO,10/25/2023,,True,,,,,,,
廣三SOGO,10/26/2023,,True,,,,,,,
廣三SOGO,10/27/2023,,True,,,,,,,
廣三SOGO,10/28/2023,,True,,,,,,,
廣三SOGO,10/29/2023,,True,,,,,,,
廣三SOGO,10/30/2023,,True,,,,,,,
廣三SOGO,10/31/2023,,True,,,,,,,
廣三SOGO,11/01/2023,,True,,,,,,,
廣三SOGO,11/02/2023,,True,,,,,,,
廣三SOGO,11/03/2023,,True,,,,,,,
廣三SOGO,11/04/2023,,True,,,,,,,
廣三SOGO,11/05/2023,,True,,,,,,,
廣三SOGO,11/06/2023,,True,,,,,,,
廣三SOGO,11/07/2023,,True,,,,,,,
廣三SOGO,11/08/2023,,True,,,,,,,
廣三SOGO,11/09/2023,,True,,,,,,,
廣三SOGO,11/10/2023,,True,,,,,,,
廣三SOGO,11/11/2023,,True,,,,,,,
廣三SOGO,11/12/2023,,True,,,,,,,
敦化SOGO,04/26/2022,True,,,,,,,,
敦化SOGO,04/27/2022,True,,,,,,,,
敦化SOGO,04/28/2022,True,,,,,,,,
敦化SOGO,04/29/2022,True,,,,,,,,
敦化SOGO,04/30/2022,True,,,,,,,,
敦化SOGO,05/01/2022,True,,,,,,,,
敦化SOGO,05/02/2022,True,,,,,,,,
敦化SOGO,05/03/2022,True,,,,,,,,
敦化SOGO,05/04/2022,True,,,,,,,,
敦化SOGO,05/05/2022,True,,,,,,,,
敦化SOGO,05/06/2022,True,,,,,,,,
敦化SOGO,05/07/2022,True,,,,,,,,
敦化SOGO,05/08/2022,True,,,,,,,,
敦化SOGO,06/07/2022,,True,,,,,,,
敦化SOGO,06/08/2022,,True,,,,,,,
敦化SOGO,06/09/2022,,True,,,,,,,
敦化SOGO,06/10/2022,,True,,,,,,,
敦化SOGO,06/11/2022,,True,,,,,,,
敦化SOGO,06/12/2022,,True,,,,,,,
敦化SOGO,06/13/2022,,True,,,,,,,
敦化SOGO,06/14/2022,,True,,,,,,,
敦化SOGO,06/15/2022,,True,,,,,,,
敦化SOGO,06/16/2022,,True,,,,,,,
敦化SOGO,06/17/2022,,True,,,,,,,
敦化SOGO,06/18/2022,,True,,,,,,,
敦化SOGO,06/19/2022,,True,,,,,,,
敦化SOGO,06/20/2022,,True,,,,,,,
敦化SOGO,06/21/2022,,True,,,,,,,
敦化SOGO,06/22/2022,,True,,,,,,,
敦化SOGO,06/23/2022,,True,,,,,,,
敦化SOGO,06/24/2022,,True,,,,,,,
敦化SOGO,06/25/2022,,True,,,,,,,
敦化SOGO,06/26/2022,,True,,,,,,,
敦化SOGO,06/27/2022,,True,,,,,,,
敦化SOGO,06/28/2022,,True,,,,,,,
敦化SOGO,06/29/2022,,True,,,,,,,
敦化SOGO,06/30/2022,,True,,,,,,,
敦化SOGO,07/01/2022,,True,,,,,,,
敦化SOGO,07/02/2022,,True,,,,,,,
敦化SOGO,07/03/2022,,True,,,,,,,
敦化SOGO,07/04/2022,,True,,,,,,,
敦化SOGO,07/05/2022,,True,,,,,,,
敦化SOGO,07/06/2022,,True,,,,,,,
敦化SOGO,07/07/2022,,True,,,,,,,
敦化SOGO,07/08/2022,,True,,,,,,,
敦化SOGO,07/09/2022,,True,,,,,,,
敦化SOGO,07/10/2022,,True,,,,,,,
敦化SOGO,07/21/2022,,True,,,,,,,
敦化SOGO,07/22/2022,,True,,,,,,,
敦化SOGO,07/23/2022,,True,,,,,,,
敦化SOGO,07/24/2022,,True,,,,,,,
敦化SOGO,07/25/2022,,True,,,,,,,
敦化SOGO,07/26/2022,,True,,,,,,,
敦化SOGO,07/27/2022,,True,,,,,,,
敦化SOGO,07/28/2022,,True,,,,,,,
敦化SOGO,07/29/2022,,True,,,,,,,
敦化SOGO,07/30/2022,,True,,,,,,,
敦化SOGO,07/31/2022,,True,,,,,,,
敦化SOGO,08/01/2022,,True,,,,,,,
敦化SOGO,08/02/2022,,True,,,,,,,
敦化SOGO,08/03/2022,,True,,,,,,,
敦化SOGO,08/04/2022,,True,,,,,,,
敦化SOGO,08/05/2022,,True,,,,,,,
敦化SOGO,08/06/2022,,True,,,,,,,
敦化SOGO,08/07/2022,,True,,,,,,,
敦化SOGO,08/08/2022,,True,,,,,,,
敦化SOGO,08/09/2022,,True,,,,,,,
敦化SOGO,08/10/2022,,True,,,,,,,
敦化SOGO,08/11/2022,,True,,,,,,,
敦化SOGO,08/12/2022,,True,,,,,,,
敦化SOGO,08/13/2022,,True,,,,,,,
敦化SOGO,08/14/2022,,True,,,,,,,
敦化SOGO,08/15/2022,,True,,,,,,,
敦化SOGO,08/16/2022,,True,,,,,,,
敦化SOGO,08/17/2022,,True,,,,,,,
敦化SOGO,08/18/2022,,True,,,,,,,
敦化SOGO,08/19/2022,,True,,,,,,,
敦化SOGO,08/20/2022,,True,,,,,,,
敦化SOGO,08/21/2022,,True,,,,,,,
敦化SOGO,08/22/2022,,True,,,,,,,
敦化SOGO,08/23/2022,,True,,,,,,,
敦化SOGO,08/24/2022,,True,,,,,,,
敦化SOGO,08/25/2022,,True,,,,,,,
敦化SOGO,08/26/2022,,True,,,,,,,
敦化SOGO,08/27/2022,,True,,,,,,,
敦化SOGO,08/28/2022,,True,,,,,,,
敦化SOGO,08/29/2022,,True,,,,,,,
敦化SOGO,08/30/2022,,True,,,,,,,
敦化SOGO,08/31/2022,,True,,,,,,,
敦化SOGO,09/01/2022,,True,,,,,,,
敦化SOGO,09/02/2022,,True,,,,,,,
敦化SOGO,09/03/2022,,True,,,,,,,
敦化SOGO,09/04/2022,,True,,,,,,,
敦化SOGO,09/05/2022,,True,,,,,,,
敦化SOGO,09/06/2022,,True,,,,,,,
敦化SOGO,09/07/2022,,True,,,,,,,
敦化SOGO,09/08/2022,,True,,,,,,,
敦化SOGO,09/09/2022,,True,,,,,,,
敦化SOGO,09/10/2022,,True,,,,,,,
敦化SOGO,09/11/2022,,True,,,,,,,
敦化SOGO,11/10/2022,,,,,True,True,True,,
敦化SOGO,11/11/2022,,,,,True,,True,,
敦化SOGO,11/12/2022,,,,,True,,True,,
敦化SOGO,11/13/2022,,,,,True,,True,,
敦化SOGO,11/14/2022,,,,,True,,True,,
敦化SOGO,11/15/2022,,,,,True,,,True,
敦化SOGO,11/16/2022,,,,,True,,,True,
敦化SOGO,11/17/2022,,,,,True,,,True,
敦化SOGO,11/18/2022,,,,,True,,,True,
敦化SOGO,11/19/2022,,,,,True,,,,True
敦化SOGO,11/20/2022,,,,,True,,,,True
敦化SOGO,11/21/2022,,,,,True,,,,True
敦化SOGO,12/08/2022,,True,,,,,,,
敦化SOGO,12/09/2022,,True,,,,,,,
敦化SOGO,12/10/2022,,True,,,,,,,
敦化SOGO,12/11/2022,,True,,,,,,,
敦化SOGO,12/12/2022,,True,,,,,,,
敦化SOGO,12/13/2022,,True,,,,,,,
敦化SOGO,12/14/2022,,True,,,,,,,
敦化SOGO,12/15/2022,,True,,,,,,,
敦化SOGO,12/16/2022,,True,,,,,,,
敦化SOGO,12/17/2022,,True,,,,,,,
敦化SOGO,12/18/2022,,True,,,,,,,
敦化SOGO,12/19/2022,,True,,,,,,,
敦化SOGO,12/20/2022,,True,,,,,,,
敦化SOGO,12/21/2022,,True,,,,,,,
敦化SOGO,12/22/2022,,True,,,,,,,
敦化SOGO,12/23/2022,,True,,,,,,,
敦化SOGO,12/24/2022,,True,,,,,,,
敦化SOGO,12/25/2022,,True,,,,,,,
敦化SOGO,01/05/2023,True,,,,,,,,
敦化SOGO,01/06/2023,True,,,,,,,,
敦化SOGO,01/07/2023,True,,,,,,,,
敦化SOGO,01/08/2023,True,,,,,,,,
敦化SOGO,01/09/2023,True,,,,,,,,
敦化SOGO,01/10/2023,True,,,,,,,,
敦化SOGO,01/11/2023,True,,,,,,,,
敦化SOGO,01/12/2023,True,,,,,,,,
敦化SOGO,01/13/2023,True,,,,,,,,
敦化SOGO,01/14/2023,True,,,,,,,,
敦化SOGO,01/15/2023,True,,,,,,,,
敦化SOGO,01/16/2023,True,,,,,,,,
敦化SOGO,01/17/2023,True,,,,,,,,
敦化SOGO,01/18/2023,True,,,,,,,,
敦化SOGO,01/19/2023,True,,,,,,,,
敦化SOGO,01/20/2023,True,,,,,,,,
敦化SOGO,01/21/2023,True,,,,,,,,
敦化SOGO,01/22/2023,True,,,,,,,,
敦化SOGO,01/23/2023,True,,,,,,,,
敦化SOGO,01/24/2023,True,,,,,,,,
敦化SOGO,01/25/2023,True,,,,,,,,
敦化SOGO,01/26/2023,True,,,,,,,,
敦化SOGO,01/27/2023,True,,,,,,,,
敦化SOGO,01/28/2023,True,,,,,,,,
敦化SOGO,01/29/2023,True,,,,,,,,
敦化SOGO,03/17/2023,True,,,,,,,,
敦化SOGO,03/18/2023,True,,,,,,,,
敦化SOGO,03/19/2023,True,,,,,,,,
敦化SOGO,03/20/2023,True,,,,,,,,
敦化SOGO,03/21/2023,True,,,,,,,,
敦化SOGO,03/30/2023,,True,,,,,,,
敦化SOGO,03/31/2023,,True,,,,,,,
敦化SOGO,04/01/2023,,True,,,,,,,
敦化SOGO,04/02/2023,,True,,,,,,,
敦化SOGO,04/03/2023,,True,,,,,,,
敦化SOGO,04/04/2023,,True,,,,,,,
敦化SOGO,04/05/2023,,True,,,,,,,
敦化SOGO,04/06/2023,,True,,,,,,,
敦化SOGO,04/07/2023,,True,,,,,,,
敦化SOGO,04/08/2023,,True,,,,,,,
敦化SOGO,04/09/2023,,True,,,,,,,
敦化SOGO,04/10/2023,,True,,,,,,,
敦化SOGO,04/11/2023,,True,,,,,,,
敦化SOGO,04/12/2023,,True,,,,,,,
敦化SOGO,04/13/2023,,True,,,,,,,
敦化SOGO,04/14/2023,,True,,,,,,,
敦化SOGO,04/15/2023,,True,,,,,,,
敦化SOGO,04/16/2023,,True,,,,,,,
敦化SOGO,04/17/2023,,True,,,,,,,
敦化SOGO,04/18/2023,,True,,,,,,,
敦化SOGO,04/19/2023,,True,,,,,,,
敦化SOGO,04/20/2023,,True,,True,,,,,
敦化SOGO,04/21/2023,,True,,True,,,,,
敦化SOGO,04/22/2023,,True,,True,,,,,
敦化SOGO,04/23/2023,,True,,True,,,,,
敦化SOGO,04/24/2023,,True,,True,,,,,
敦化SOGO,04/25/2023,,True,,True,,,,,
敦化SOGO,04/26/2023,,True,,True,,,,,
敦化SOGO,04/27/2023,,True,,True,,,,,
敦化SOGO,04/28/2023,,True,,True,,,,,
敦化SOGO,04/29/2023,True,,,True,,,,,
敦化SOGO,04/30/2023,True,,,True,,,,,
敦化SOGO,05/01/2023,True,,,True,,,,,
敦化SOGO,05/02/2023,True,,,True,,,,,
敦化SOGO,05/03/2023,True,,,True,,,,,
敦化SOGO,05/04/2023,True,,,True,,,,,
敦化SOGO,05/05/2023,True,,,True,,,,,
敦化SOGO,05/06/2023,True,,,True,,,,,
敦化SOGO,05/07/2023,True,,,True,,,,,
敦化SOGO,05/08/2023,True,,,True,,,,,
敦化SOGO,05/09/2023,True,,,True,,,,,
敦化SOGO,05/10/2023,True,,,True,,,,,
敦化SOGO,05/11/2023,True,,,True,,,,,
敦化SOGO,05/12/2023,True,,,True,,,,,
敦化SOGO,05/13/2023,True,,,True,,,,,
敦化SOGO,05/14/2023,True,,,True,,,,,
敦化SOGO,05/15/2023,,,,True,,,,,
敦化SOGO,05/16/2023,,,,True,,,,,
敦化SOGO,06/01/2023,,True,,,,,,,
敦化SOGO,06/02/2023,,True,,,,,,,
敦化SOGO,06/03/2023,,True,,,,,,,
敦化SOGO,06/04/2023,,True,,,,,,,
敦化SOGO,06/05/2023,,True,,,,,,,
敦化SOGO,06/06/2023,,True,,,,,,,
敦化SOGO,06/07/2023,,True,,,,,,,
敦化SOGO,06/08/2023,,True,,,,,,,
敦化SOGO,06/09/2023,,True,,,,,,,
